name,price,info
არაყი Grey Goose - 0.05L,"15,00 ₾","ბრენდიGrey Goose წარმოშობასაფრანგეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატისუფთა, ნუში,წიწაკა გემოანისი, წიწაკა, პარფუმი ალკ. შემცველობა40% მოცულობა0.05"
არაყი Grey Goose - 0.05L,"15,00 ₾","ბრენდიGrey Goose წარმოშობასაფრანგეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატისუფთა, ნუში,წიწაკა გემოანისი, წიწაკა, პარფუმი ალკ. შემცველობა40% მოცულობა0.05"
არაყი Khortytsa Classic  - 0.7L,"23,50 ₾",ბრენდიKhortytsa წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატისუფთა გემომსუბუქი ალკ. შემცველობა40% მოცულობა0.7
არაყი Khortytsa Classic  - 0.7L,"23,50 ₾",ბრენდიKhortytsa წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატისუფთა გემომსუბუქი ალკ. შემცველობა40% მოცულობა0.7
არაყი Khortytsa Classic - 0.5L,"17,30 ₾",ბრენდიKhortytsa წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატისუფთა გემორბილი ალკ. შემცველობა40% მოცულობა0.5
არაყი Khortytsa Classic - 0.5L,"17,30 ₾",ბრენდიKhortytsa წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატისუფთა გემორბილი ალკ. შემცველობა40% მოცულობა0.5
არაყი Celsius Lux - 0.7L,"29,40 ₾",ბრენდიCelsius წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიჰარმონიული გემოდაბალანსებული ალკ. შემცველობა40% მოცულობა0.7
არაყი Celsius Lux - 0.7L,"29,40 ₾",ბრენდიCelsius წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიჰარმონიული გემოდაბალანსებული ალკ. შემცველობა40% მოცულობა0.7
არაყი Tito's - 1L,"59,90 ₾","ბრენდიTito's წარმოშობაამერიკა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიდაბალანსებული გემორბილი, დაბალანსებული ალკ. შემცველობა40% მოცულობა1"
არაყი Tito's - 1L,"59,90 ₾","ბრენდიTito's წარმოშობაამერიკა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიდაბალანსებული გემორბილი, დაბალანსებული ალკ. შემცველობა40% მოცულობა1"
არაყი Medoff Royal - 0.7L,"22,80 ₾","ბრენდიMedoff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიცოცხალი გემორბილი, თაფლი ალკ. შემცველობა40% მოცულობა0.7"
არაყი Medoff Royal - 0.7L,"22,80 ₾","ბრენდიMedoff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიცოცხალი გემორბილი, თაფლი ალკ. შემცველობა40% მოცულობა0.7"
არაყი Medoff Winter - 0.7L,"21,50 ₾","ბრენდიMedoff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიცოცხალი გემორბილი, თაფლი ალკ. შემცველობა40% მოცულობა0.7"
არაყი Medoff Winter - 0.7L,"21,50 ₾","ბრენდიMedoff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიცოცხალი გემორბილი, თაფლი ალკ. შემცველობა40% მოცულობა0.7"
არაყი Khortytsa Ice - 0.7L,"27,60 ₾",ბრენდიKhortytsa წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიმსუბუქი პიტნა გემოგამაგრილებელი ალკ. შემცველობა40% მოცულობა0.7
არაყი Khortytsa Ice - 0.7L,"27,60 ₾",ბრენდიKhortytsa წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიმსუბუქი პიტნა გემოგამაგრილებელი ალკ. შემცველობა40% მოცულობა0.7
არაყი Danzka 50% - 1L,"71,90 ₾",ბრენდიDanzka წარმოშობადანია ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიდაბალანსებული გემოკლასიკური ალკ. შემცველობა50% მოცულობა1
არაყი Danzka 50% - 1L,"71,90 ₾",ბრენდიDanzka წარმოშობადანია ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიდაბალანსებული გემოკლასიკური ალკ. შემცველობა50% მოცულობა1
არაყი Nemiroff Original - 1L,"24,30 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემოხორბალი,თაფლი ალკ. შემცველობა40% მოცულობა1"
არაყი Nemiroff Original - 1L,"24,30 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემოხორბალი,თაფლი ალკ. შემცველობა40% მოცულობა1"
"Nemiroff, ხორბლის არაყი - 0.7L","25,40 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემოდელიკატური, ხორბალი ალკ. შემცველობა40% მოცულობა0.7"
"Nemiroff, ხორბლის არაყი - 0.7L","25,40 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემოდელიკატური, ხორბალი ალკ. შემცველობა40% მოცულობა0.7"
არაყი Medoff Original - 1L,"30,60 ₾","ბრენდიMedoff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიცოცხალი გემორბილი, თაფლი ალკ. შემცველობა40% მოცულობა1"
არაყი Medoff Original - 1L,"30,60 ₾","ბრენდიMedoff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიცოცხალი გემორბილი, თაფლი ალკ. შემცველობა40% მოცულობა1"
არაყი Nemiroff Original - 0.7L,"17,80 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემოხორბალი,თაფლი ალკ. შემცველობა40% მოცულობა0.7"
არაყი Nemiroff Original - 0.7L,"17,80 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემოხორბალი,თაფლი ალკ. შემცველობა40% მოცულობა0.7"
არაყი Talka - 0.5L,"14,80 ₾",ბრენდიTalka წარმოშობარუსეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიინტენსიური გემოციმბირული სხვადასხვა მცენარე ალკ. შემცველობა40% მოცულობა0.5
არაყი Talka - 0.5L,"14,80 ₾",ბრენდიTalka წარმოშობარუსეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიინტენსიური გემოციმბირული სხვადასხვა მცენარე ალკ. შემცველობა40% მოცულობა0.5
არაყი Celsius Original - 1L,"35,00 ₾","ბრენდიCelsius წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატისუფთა გემომსუბუქი, ხავერდოვანი ალკ. შემცველობა40% მოცულობა1"
არაყი Celsius Original - 1L,"35,00 ₾","ბრენდიCelsius წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატისუფთა გემომსუბუქი, ხავერდოვანი ალკ. შემცველობა40% მოცულობა1"
რახი Tekirdag Raki - 0.7L,"62,90 ₾","ბრენდიTekirdag Raki წარმოშობათურქეთი ტექნოლოგიარახი ფერიგამჭვირვალე არომატიანისი, ყურძენი გემოანისი, ყურძენი ალკ. შემცველობა45% მოცულობა0.7"
რახი Tekirdag Raki - 0.7L,"62,90 ₾","ბრენდიTekirdag Raki წარმოშობათურქეთი ტექნოლოგიარახი ფერიგამჭვირვალე არომატიანისი, ყურძენი გემოანისი, ყურძენი ალკ. შემცველობა45% მოცულობა0.7"
"Finlandia, მოცვის არაყი - 0.7L","34,90 ₾","ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიკენკროვანი ხილი გემოშტოში,ვანილი, ჯანჯაფილი ალკ. შემცველობა37.5% მოცულობა0.7"
"Finlandia, მოცვის არაყი - 0.7L","34,90 ₾","ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიკენკროვანი ხილი გემოშტოში,ვანილი, ჯანჯაფილი ალკ. შემცველობა37.5% მოცულობა0.7"
არაყი Moskovskaya - 0.7L,"24,00 ₾","ბრენდიMoskovskaya წარმოშობარუსეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემორბილი, პიტნა, ანისი, თეთრი წიწაკა ალკ. შემცველობა40% მოცულობა0.7"
არაყი Moskovskaya - 0.7L,"24,00 ₾","ბრენდიMoskovskaya წარმოშობარუსეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემორბილი, პიტნა, ანისი, თეთრი წიწაკა ალკ. შემცველობა40% მოცულობა0.7"
არაყი Parlament - 0.7L,"19,90 ₾","ბრენდიParlament წარმოშობარუსეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატითეთრი წიწაკა, პური გემოთეთრი და შავი წიწაკა ალკ. შემცველობა40% მოცულობა0.7"
არაყი Parlament - 0.7L,"19,90 ₾","ბრენდიParlament წარმოშობარუსეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატითეთრი წიწაკა, პური გემოთეთრი და შავი წიწაკა ალკ. შემცველობა40% მოცულობა0.7"
არაყი Zelionaya Marka - 0.7L,"21,10 ₾","ბრენდიZelionaya Marka წარმოშობარუსეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატითეთრი პური, ანისი გემომოტკბო, მარცვლეული ალკ. შემცველობა40% მოცულობა0.7"
არაყი Zelionaya Marka - 0.7L,"21,10 ₾","ბრენდიZelionaya Marka წარმოშობარუსეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატითეთრი პური, ანისი გემომოტკბო, მარცვლეული ალკ. შემცველობა40% მოცულობა0.7"
არაყი Khortytsa Ice - 1L,"36,40 ₾",ბრენდიKhortytsa წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიმსუბუქი პიტნა გემოგამაგრილებელი ალკ. შემცველობა40% მოცულობა1
არაყი Khortytsa Ice - 1L,"36,40 ₾",ბრენდიKhortytsa წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიმსუბუქი პიტნა გემოგამაგრილებელი ალკ. შემცველობა40% მოცულობა1
"Finlandia, ლაიმის არაყი - 0.5L","28,50 ₾","ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიციტრუსი გემოლაიმი, თაფლი ალკ. შემცველობა37.5% მოცულობა0.5"
"Finlandia, ლაიმის არაყი - 0.5L","28,50 ₾","ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიციტრუსი გემოლაიმი, თაფლი ალკ. შემცველობა37.5% მოცულობა0.5"
"Nemiroff De Luxe, თაფლის და წიწაკის არაყი - 0.5L","22,40 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატითაფლი, წიწაკა გემოთაფლი,წიწაკა ალკ. შემცველობა40% მოცულობა0.5"
"Nemiroff De Luxe, თაფლის და წიწაკის არაყი - 0.5L","22,40 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატითაფლი, წიწაკა გემოთაფლი,წიწაკა ალკ. შემცველობა40% მოცულობა0.5"
არაყი Belvedere - 1L,"164,90 ₾","ბრენდიBelvedere წარმოშობაპოლონეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატივანილი, ნაღები გემოვანილი, ოდნავ ცხარე პილპილი ალკ. შემცველობა40% მოცულობა1"
არაყი Belvedere - 1L,"164,90 ₾","ბრენდიBelvedere წარმოშობაპოლონეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატივანილი, ნაღები გემოვანილი, ოდნავ ცხარე პილპილი ალკ. შემცველობა40% მოცულობა1"
ვაშლის არაყი Danzka - 1L,"42,90 ₾","ბრენდიDanzka წარმოშობადანია ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიცოცხალი ვაშლი გემოვაშლი,დელიკატური ალკ. შემცველობა40% მოცულობა1"
ვაშლის არაყი Danzka - 1L,"42,90 ₾","ბრენდიDanzka წარმოშობადანია ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიცოცხალი ვაშლი გემოვაშლი,დელიკატური ალკ. შემცველობა40% მოცულობა1"
არაყი Wyborowa - 0.5L,"20,90 ₾",ბრენდიWyborowa წარმოშობაპოლონეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატირბილი გემოკარგად დაბალანსებული ალკ. შემცველობა40% მოცულობა0.5
არაყი Wyborowa - 0.5L,"20,90 ₾",ბრენდიWyborowa წარმოშობაპოლონეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატირბილი გემოკარგად დაბალანსებული ალკ. შემცველობა40% მოცულობა0.5
"Finlandia, მანგოს არაყი - 0.7L","34,90 ₾","ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიტროპიკული ხილი გემოტკბილი მანგო, ატამი ალკ. შემცველობა37.5% მოცულობა0.7"
"Finlandia, მანგოს არაყი - 0.7L","34,90 ₾","ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიტროპიკული ხილი გემოტკბილი მანგო, ატამი ალკ. შემცველობა37.5% მოცულობა0.7"
არაყი Distil N9 - 0.7L,"37,50 ₾","ბრენდიDistil N9 წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატირბილი გემორბილი, კარგად დაბალანსებული ალკ. შემცველობა40% მოცულობა0.7"
არაყი Distil N9 - 0.7L,"37,50 ₾","ბრენდიDistil N9 წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატირბილი გემორბილი, კარგად დაბალანსებული ალკ. შემცველობა40% მოცულობა0.7"
არაყი Tito's - 0.7L,"44,90 ₾","ბრენდიTito's წარმოშობაამერიკა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიდაბალანსებული გემორბილი, დაბალანსებული ალკ. შემცველობა40% მოცულობა0.7"
არაყი Tito's - 0.7L,"44,90 ₾","ბრენდიTito's წარმოშობაამერიკა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიდაბალანსებული გემორბილი, დაბალანსებული ალკ. შემცველობა40% მოცულობა0.7"
არაყი Nemiroff Delikat - 0.5L,"16,90 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემოხორბალი,ჯანჯაფილი ალკ. შემცველობა40% მოცულობა0.5"
არაყი Nemiroff Delikat - 0.5L,"16,90 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემოხორბალი,ჯანჯაფილი ალკ. შემცველობა40% მოცულობა0.5"
არაყი Russkaya - 1L,"37,00 ₾",ბრენდიRusskaya წარმოშობარუსეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე ალკ. შემცველობა40% მოცულობა1
არაყი Russkaya - 1L,"37,00 ₾",ბრენდიRusskaya წარმოშობარუსეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე ალკ. შემცველობა40% მოცულობა1
არაყი Staritsky & Levitsky - 1L,"84,90 ₾","ბრენდიStaritsky & Levitsky წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიცოცხალი გემოჭვავის პური, ოდნავ ცხარე, დაბალანსებული ალკ. შემცველობა40% მოცულობა1"
არაყი Staritsky & Levitsky - 1L,"84,90 ₾","ბრენდიStaritsky & Levitsky წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიცოცხალი გემოჭვავის პური, ოდნავ ცხარე, დაბალანსებული ალკ. შემცველობა40% მოცულობა1"
არაყი Absolut Citron - 0.7L,"40,90 ₾","ბრენდიAbsolut წარმოშობაშვედეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიციტრუსი გემოლიმონი, ლაიმი, გრეიფრუტი, ფორთოხალი. ალკ. შემცველობა40% მოცულობა0.7"
არაყი Absolut Citron - 0.7L,"40,90 ₾","ბრენდიAbsolut წარმოშობაშვედეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიციტრუსი გემოლიმონი, ლაიმი, გრეიფრუტი, ფორთოხალი. ალკ. შემცველობა40% მოცულობა0.7"
"Nemiroff Osobaya, ხორბლის არაყი - 1L","20,90 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიყვავილოვანი, ხორბალი გემოყვავილოვანი, ხორბალი ალკ. შემცველობა40% მოცულობა1"
"Nemiroff Osobaya, ხორბლის არაყი - 1L","20,90 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიყვავილოვანი, ხორბალი გემოყვავილოვანი, ხორბალი ალკ. შემცველობა40% მოცულობა1"
არაყი Wyborowa - 0.7L,"28,50 ₾",ბრენდიWyborowa წარმოშობაპოლონეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატირბილი გემოკარგად დაბალანსებული ალკ. შემცველობა40% მოცულობა0.7
არაყი Wyborowa - 0.7L,"28,50 ₾",ბრენდიWyborowa წარმოშობაპოლონეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატირბილი გემოკარგად დაბალანსებული ალკ. შემცველობა40% მოცულობა0.7
"Finlandia, მოცვის არაყი - 0.5L","26,90 ₾","ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიკენკროვანი ხილი გემოშტოში,ვანილი, ჯანჯაფილი ალკ. შემცველობა37.5% მოცულობა0.5"
"Finlandia, მოცვის არაყი - 0.5L","26,90 ₾","ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიკენკროვანი ხილი გემოშტოში,ვანილი, ჯანჯაფილი ალკ. შემცველობა37.5% მოცულობა0.5"
"Nemiroff Osobaya, ხორბლის არაყი - 0.5L","11,90 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიყვავილოვანი, ხორბალი გემოყვავილოვანი, ხორბალი ალკ. შემცველობა40% მოცულობა0.5"
"Nemiroff Osobaya, ხორბლის არაყი - 0.5L","11,90 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიყვავილოვანი, ხორბალი გემოყვავილოვანი, ხორბალი ალკ. შემცველობა40% მოცულობა0.5"
"Nemiroff, თაფლის და წიწაკის არაყი - 0.7L","19,90 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე გემოთაფლი,წიწაკა ალკ. შემცველობა40% მოცულობა0.7"
"Nemiroff, თაფლის და წიწაკის არაყი - 0.7L","19,90 ₾","ბრენდიNemiroff წარმოშობაუკრაინა ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე გემოთაფლი,წიწაკა ალკ. შემცველობა40% მოცულობა0.7"
არაყი Absolut Citron - 0.5L,"31,50 ₾","ბრენდიAbsolut წარმოშობაშვედეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიციტრუსი გემოლიმონი, ლაიმი, გრეიფრუტი, ფორთოხალი. ალკ. შემცველობა40% მოცულობა0.5"
არაყი Absolut Citron - 0.5L,"31,50 ₾","ბრენდიAbsolut წარმოშობაშვედეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიციტრუსი გემოლიმონი, ლაიმი, გრეიფრუტი, ფორთოხალი. ალკ. შემცველობა40% მოცულობა0.5"
არაყი Morosha Sinevir - 0.7L,"22,50 ₾",ბრენდიMorosha წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიმსუბუქი გემოპიკანტური ალკ. შემცველობა40% მოცულობა0.7
არაყი Morosha Sinevir - 0.7L,"22,50 ₾",ბრენდიMorosha წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიმსუბუქი გემოპიკანტური ალკ. შემცველობა40% მოცულობა0.7
"Finlandia, გრეიფრუტის არაყი - 0.5L","26,90 ₾",ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიციტრუსი გემოახლად გამოწურული გრეიპფრუტი ალკ. შემცველობა37.5% მოცულობა0.5
"Finlandia, გრეიფრუტის არაყი - 0.5L","26,90 ₾",ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიციტრუსი გემოახლად გამოწურული გრეიპფრუტი ალკ. შემცველობა37.5% მოცულობა0.5
"არაყი Finlandia, წითელი კენკრის - 0.5L","26,90 ₾","ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიწითელი არომატიკენკროვანი ხილი გემოწითელი კენკროვანი ხილი, ვანილი ალკ. შემცველობა37.5% მოცულობა0.5"
"არაყი Finlandia, წითელი კენკრის - 0.5L","26,90 ₾","ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიწითელი არომატიკენკროვანი ხილი გემოწითელი კენკროვანი ხილი, ვანილი ალკ. შემცველობა37.5% მოცულობა0.5"
"არაყი Smirnoff, ლურჯი - 0.7L","31,30 ₾","ბრენდიSmirnoff წარმოშობაინგლისი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემორბილი, მშრალი დაბოლოებით ალკ. შემცველობა50% მოცულობა0.7"
"არაყი Smirnoff, ლურჯი - 0.7L","31,30 ₾","ბრენდიSmirnoff წარმოშობაინგლისი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემორბილი, მშრალი დაბოლოებით ალკ. შემცველობა50% მოცულობა0.7"
"Absolut, ვანილის არაყი - 0.7L","40,90 ₾","ბრენდიAbsolut წარმოშობაშვედეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიინტენსიური ვანილი გემოვანილი, კარამელი, შოკოლადი ალკ. შემცველობა40% მოცულობა0.7"
"Absolut, ვანილის არაყი - 0.7L","40,90 ₾","ბრენდიAbsolut წარმოშობაშვედეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიინტენსიური ვანილი გემოვანილი, კარამელი, შოკოლადი ალკ. შემცველობა40% მოცულობა0.7"
"Stoli, პრემიუმ არაყი - 1L","39,90 ₾",ბრენდიStoli წარმოშობალატვია ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემოციტრუსები ალკ. შემცველობა40% მოცულობა1
"Stoli, პრემიუმ არაყი - 1L","39,90 ₾",ბრენდიStoli წარმოშობალატვია ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემოციტრუსები ალკ. შემცველობა40% მოცულობა1
არაყი Moskovskaya - 0.5L,"17,40 ₾","ბრენდიMoskovskaya წარმოშობარუსეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემორბილი, პიტნა, ანისი, თეთრი წიწაკა ალკ. შემცველობა40% მოცულობა0.5"
არაყი Moskovskaya - 0.5L,"17,40 ₾","ბრენდიMoskovskaya წარმოშობარუსეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე გემორბილი, პიტნა, ანისი, თეთრი წიწაკა ალკ. შემცველობა40% მოცულობა0.5"
არაყი Absolut Elyx - 1L,"139,90 ₾","ბრენდიAbsolut წარმოშობაშვედეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიკრემ ბრულე, თეთრი წიწაკა, თხილი გემოლავანდა, შავი წიწაკა ალკ. შემცველობა42.3% მოცულობა1"
არაყი Absolut Elyx - 1L,"139,90 ₾","ბრენდიAbsolut წარმოშობაშვედეთი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიკრემ ბრულე, თეთრი წიწაკა, თხილი გემოლავანდა, შავი წიწაკა ალკ. შემცველობა42.3% მოცულობა1"
"Finlandia, მანგოს არაყი - 1L","46,90 ₾","ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიტროპიკული ხილი გემოტკბილი მანგო, ატამი ალკ. შემცველობა40% მოცულობა1"
"Finlandia, მანგოს არაყი - 1L","46,90 ₾","ბრენდიFinlandia წარმოშობაფინეთი ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატიტროპიკული ხილი გემოტკბილი მანგო, ატამი ალკ. შემცველობა40% მოცულობა1"
"არაყი Smirnoff, ლურჯი - 0.5L","20,90 ₾","ბრენდიSmirnoff წარმოშობაინგლისი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიცოცხალი გემორბილი, სუფთა ალკ. შემცველობა50% მოცულობა0.5"
"არაყი Smirnoff, ლურჯი - 0.5L","20,90 ₾","ბრენდიSmirnoff წარმოშობაინგლისი ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიცოცხალი გემორბილი, სუფთა ალკ. შემცველობა50% მოცულობა0.5"
არაყი Khortytsa Platinum - 1L,"32,30 ₾",ბრენდიKhortytsa წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიარყის ჰარმონიული არომატი გემოდახვეწილი ალკ. შემცველობა40% მოცულობა1
არაყი Khortytsa Platinum - 1L,"32,30 ₾",ბრენდიKhortytsa წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიარყის ჰარმონიული არომატი გემოდახვეწილი ალკ. შემცველობა40% მოცულობა1
"Stoli, ვანილის არაყი - 1L","39,90 ₾","ბრენდიStoli წარმოშობალატვია ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატივანილი, ნაღები გემოვანილი ალკ. შემცველობა37.5% მოცულობა1"
"Stoli, ვანილის არაყი - 1L","39,90 ₾","ბრენდიStoli წარმოშობალატვია ტექნოლოგიაარომატული არაყი ფერიგამჭვირვალე არომატივანილი, ნაღები გემოვანილი ალკ. შემცველობა37.5% მოცულობა1"
არაყი Khortytsa Platinum - 0.5L,"17,50 ₾",ბრენდიKhortytsa წარმოშობაუკრაინა ტექნოლოგიაკლასიკური არაყი ფერიგამჭვირვალე არომატიარყის ჰარმონიული არომატი გემოდახვეწილი ალკ. შემცველობა40% მოცულობა0.5
